f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
194.8,195.32,199.83,0.95546,1.0054,1.0526,195.8,196.32,200.83,0.89858,0.97981,0.84252
44.869,50.433,54.039,0.91828,1.3627,1.6838,45.869,51.433,55.039,0.86943,0.9158,0.71763
42.889,46.167,49.357,0.90944,1.2261,1.5068,43.889,47.167,50.357,0.92318,0.94057,0.83831
42.699,42.928,36.875,1.3604,1.0103,0.74404,43.699,43.928,37.875,0.9915,0.99283,0.99201
33.168,32.493,27.151,1.4338,0.96275,0.67127,34.168,33.493,28.153,0.95468,0.93359,0.92614
57.375,63.246,67.058,0.93573,1.257,1.4799,58.375,64.246,68.058,0.88404,0.93946,0.7861
53.929,58.164,60.488,0.98395,1.1982,1.3628,54.929,59.164,61.488,0.93133,0.9631,0.88443
45.318,47.535,38.17,1.5645,1.1016,0.7069,46.318,48.535,39.17,0.98958,0.98638,0.98749
37.39,39.564,29.46,1.8096,1.1225,0.62139,38.39,40.564,30.461,0.94694,0.94378,0.92726
52.52,50.5,53.792,0.86572,0.65233,0.75812,53.52,51.476,54.598,0.75193,0.65661,0.74313
180.41,183.53,191.14,0.91617,1.0321,1.1273,181.39,184.35,191.64,0.9956,0.98945,0.98099
57.442,55.363,59.245,0.89788,0.6392,0.72859,58.442,56.307,59.985,0.78099,0.69321,0.7222
222,224.61,230.93,0.94579,1.024,1.0832,222.95,225.32,231.16,0.99619,0.98908,0.9787
132.22,132.66,141.33,0.87776,0.99885,1.1393,133.22,133.66,142.33,0.99306,0.99377,0.98568
134.4,133.52,141.28,0.88286,0.98099,1.1127,135.4,134.52,142.27,0.98637,0.99415,0.97771
177.45,178.83,186.79,0.91659,1.0157,1.1083,178.45,179.83,187.79,0.99474,0.99066,0.98513
179.21,181.59,190.76,0.90598,1.0266,1.1333,180.21,182.59,191.76,0.99118,0.98494,0.96838
113.06,113.13,116.02,0.95812,0.99935,1.0503,114.06,114.13,117.02,0.96241,0.9455,0.91158
109.49,109.95,112.6,0.96246,1.0038,1.0504,110.49,110.95,113.6,0.95785,0.94212,0.90184
61.342,57.084,55.061,1.075,0.86607,0.8058,62.342,58.084,56.061,0.99641,0.98934,0.9828
51.926,47.65,47.029,1.0274,0.84223,0.82011,52.926,48.65,48.029,0.99563,0.98715,0.98213
81.836,75.695,75.632,1.0047,0.85985,0.87459,82.843,76.695,76.632,0.98387,0.97097,0.9556
83.757,75.275,72.411,1.0761,0.80792,0.75655,84.757,76.276,73.411,0.99189,0.98904,0.98113
89.168,84.957,86.153,0.96901,0.91223,0.96803,90.226,85.957,87.153,0.9391,0.92196,0.80988
82.528,75.466,77.914,0.92262,0.82423,0.89407,83.528,76.467,78.914,0.89137,0.97641,0.84539
103.76,94.528,90.782,1.0852,0.8274,0.76522,104.76,95.528,91.782,0.98873,0.97871,0.96296
69.78,63.421,64.43,0.95792,0.82393,0.87238,70.781,64.422,65.43,0.99101,0.98267,0.97492
85.254,76.039,71.312,1.136,0.79382,0.70072,86.254,77.039,72.312,0.99563,0.99205,0.98809
73.38,65.06,62.977,1.0605,0.78744,0.74656,74.38,66.06,63.977,0.98845,0.97878,0.96825
96.861,78.584,66.726,1.3691,0.64667,0.47929,97.728,79.542,67.656,0.99465,0.98994,0.9804
109.25,86.616,70.706,1.5094,0.62388,0.41851,110.24,87.616,71.706,0.99212,0.98084,0.96161
107.97,88.028,72.513,1.4718,0.66243,0.45611,108.85,89.028,73.513,0.99286,0.9885,0.97106
112.83,91.841,76.964,1.4456,0.65556,0.4601,113.7,92.841,77.964,0.99283,0.98546,0.9685
46.422,37.722,40.38,0.85711,0.66264,0.81804,47.421,38.726,41.37,0.98103,0.96657,0.93931
91.874,76.448,72.759,1.1171,0.69189,0.64532,92.874,77.519,73.918,0.95101,0.94978,0.86962
54.685,43.39,43.249,1.0187,0.63927,0.67234,55.685,44.392,44.249,0.97236,0.94905,0.8833
92.259,79.772,79.953,0.99202,0.74099,0.75136,93.262,80.85,80.974,0.97707,0.95791,0.94856
64.627,53.324,50.007,1.1062,0.66397,0.61675,65.627,54.325,51.009,0.98205,0.96887,0.95382
55.672,41.292,38.116,1.1378,0.57634,0.55431,56.672,42.294,39.263,0.94232,0.89744,0.8155
77.788,65.28,61.338,1.0963,0.69668,0.66298,78.788,66.285,62.347,0.98163,0.97281,0.95479
85.093,69.093,66.107,1.1752,0.69181,0.67855,86.093,70.105,67.47,0.81965,0.72514,0.35057
85.016,83.527,92.158,0.81951,0.96422,1.192,86.016,84.527,93.158,0.97435,0.96421,0.93677
120.1,116.78,123.43,0.88494,0.9361,1.0644,117.45,115.07,121.17,0.7662,0.94147,0.97198
79.761,80.453,92.25,0.76479,1.0046,1.3222,80.761,81.453,93.25,0.98928,0.98471,0.97199
126.26,122.52,129.08,0.89392,0.93042,1.0465,123.37,120.85,126.47,0.98926,0.94147,0.93677
16.259,22.13,34.265,0.38797,1.5425,3.8252,17.259,23.13,35.265,0.7662,0.72056,0.74286
21.72,31.053,47.679,0.40429,1.8347,4.4405,22.72,32.053,48.679,0.79443,0.79562,0.7938
6.7549,6.0296,10.221,0.34873,0.79646,2.2921,7.7549,7.0296,11.221,0.71963,0.48914,0.69863
6.651,6.0381,10.156,0.3571,0.81151,2.291,7.651,7.0381,11.156,0.71142,0.56796,0.70966
27.954,42.244,65.671,0.41438,2.2846,5.5153,28.954,43.244,66.671,0.7102,0.69223,0.69071
29.067,43.69,68.616,0.40543,2.2592,5.5722,30.067,44.69,69.616,0.7052,0.69008,0.71508
23.035,34.674,53.031,0.42683,2.2624,5.2972,24.035,35.674,54.031,0.71558,0.78427,0.72769
27.196,40.841,64.118,0.40605,2.2571,5.5587,28.196,41.841,65.118,0.70114,0.68075,0.70596
95.276,121.2,153.1,0.62657,1.6188,2.5842,96.276,122.2,154.1,0.64486,0.66221,0.71094
94.533,119.99,151.97,0.62332,1.6116,2.586,95.533,120.99,152.97,0.66362,0.64951,0.72058
91.311,117.2,148.91,0.61946,1.6475,2.6597,92.311,118.2,149.91,0.61489,0.62836,0.70627
91.091,116.51,148.33,0.617,1.636,2.6515,92.091,117.51,149.33,0.70643,0.67429,0.75609
147.55,136.47,134.08,1.0373,0.85667,0.8268,148.55,137.47,135.08,0.71916,0.6833,0.65891
124.63,114.01,112.65,1.0196,0.83376,0.82327,125.63,115.01,113.65,0.89794,0.90403,0.89351
143.68,134.93,135.19,1.0023,0.88296,0.88721,144.68,135.93,136.19,0.78954,0.79829,0.72918
122.72,113.06,112.62,0.98892,0.84426,0.86051,123.72,114.06,113.62,0.96898,0.96459,0.95868
146.32,137.4,134.29,1.0466,0.88133,0.84217,147.32,138.4,135.29,0.93334,0.8998,0.93391
86.287,77.81,75.747,1.0628,0.83109,0.85145,87.291,78.811,76.748,0.97507,0.96245,0.92426
149.75,141.23,138.83,1.0348,0.88946,0.85961,150.75,142.23,139.83,0.8177,0.80122,0.85981
76.2,70.755,72.684,0.95528,0.88166,0.98843,77.219,71.755,73.684,0.98432,0.97635,0.94636
43.381,46.79,56.608,0.68295,1.1574,1.7035,44.381,47.79,57.608,0.95439,0.97003,0.92023
41.385,41.982,49.611,0.72057,1.026,1.4422,42.385,42.982,50.611,0.94946,0.95915,0.91534
48.157,55.53,69.389,0.63813,1.3065,2.0481,49.157,56.53,70.389,0.98491,0.98886,0.96359
34.16,35.726,44.14,0.65628,1.0909,1.6651,35.16,36.726,45.14,0.97106,0.97809,0.94339
39.459,22.843,15.081,2.297,0.33501,0.14622,40.459,23.843,16.081,0.75529,0.62823,0.70138
39.205,23.396,16.236,2.0782,0.35518,0.18085,40.205,24.398,17.236,0.82721,0.61676,0.68184
34.285,19.431,12.816,2.2999,0.32134,0.1398,35.285,20.431,13.817,0.67319,0.57461,0.67316
27.55,16.406,13.548,1.5803,0.35816,0.31989,28.55,17.418,14.551,0.86669,0.55669,0.57235
32.765,19.499,12.613,2.3948,0.35395,0.14837,33.765,20.499,13.613,0.71388,0.5506,0.65299
36.134,22.033,14.431,2.3425,0.37108,0.16042,37.134,23.033,15.432,0.79171,0.59096,0.66155
30.179,17.56,11.56,2.3156,0.33861,0.14685,31.179,18.56,12.56,0.66537,0.45507,0.62882
39.06,23.842,13.822,2.96,0.36981,0.1265,40.06,24.842,14.824,0.92984,0.73567,0.77093
59.601,46.169,39.954,1.2869,0.57977,0.45824,60.578,47.174,40.959,0.98484,0.96398,0.96026
77.546,62.372,53.564,0.99448,0.48574,0.5545,78.546,63.375,54.571,0.89791,0.78318,0.84044
45.947,33.859,29.642,1.2141,0.52473,0.4548,46.947,34.864,30.656,0.97749,0.93329,0.94035
153.31,128.98,103.46,1.5636,0.70431,0.45154,154.31,129.98,104.46,0.98634,0.9586,0.96936
88.239,63.78,52.998,2.3987,0.42873,0.30097,89.239,64.78,53.998,0.938,0.8772,0.85577
139.46,116.86,102.76,1.3729,0.65874,0.50971,140.46,117.87,103.92,0.93328,0.94127,0.88877
93.868,65.896,51.268,2.5438,0.41363,0.24346,94.868,66.896,52.27,0.90466,0.90328,0.80089
176.19,154.85,134.97,1.317,0.77238,0.58687,177.19,155.85,135.97,0.89454,0.8686,0.81688
120.54,95.258,80.358,1.4005,0.60695,0.44045,121.54,96.813,82.103,0.99143,0.988,0.96713
111.27,88.927,80.316,1.328,0.61028,0.532,112.27,90.095,81.676,0.9643,0.95904,0.90046
104.39,79.857,65.852,1.4692,0.56507,0.38477,105.39,81.607,67.673,0.99753,0.99731,0.9927
99.575,74.017,59.902,1.88,0.45072,0.28898,100.58,75.33,61.34,0.9403,0.90872,0.86468
137.64,106.84,87.295,1.5629,0.58117,0.38719,138.64,108.14,89.084,0.97472,0.96667,0.94854
129.17,100.62,86.054,1.4111,0.58929,0.4353,130.17,101.91,87.781,0.99248,0.98741,0.9732
147.73,110.86,88.366,1.6015,0.55828,0.35454,148.73,111.87,89.845,0.9947,0.98992,0.97668
161.85,127.9,106.71,1.4506,0.61698,0.42889,162.85,128.9,108.13,0.99516,0.98828,0.9781
173.32,124.24,90.639,1.8764,0.50527,0.27198,174.32,125.24,91.676,0.98433,0.93941,0.93376
155.15,107.05,79.287,1.7868,0.45816,0.25638,156.15,108.05,80.333,0.98689,0.95936,0.93945
194.79,138.83,95.61,2.1249,0.50759,0.24106,195.79,139.83,96.61,0.97489,0.97564,0.96948
199.17,145.38,102.47,2.038,0.5321,0.26504,200.17,146.38,103.47,0.97365,0.96981,0.96781
159.5,118.42,87.851,1.8079,0.54087,0.29985,160.5,119.42,88.855,0.99555,0.97519,0.96934
142.19,101.47,76.308,1.7318,0.48032,0.27751,143.19,102.47,77.309,0.98246,0.92682,0.91737
121.97,83.422,65.806,1.5425,0.44147,0.28367,122.97,84.422,66.82,0.99802,0.96825,0.95846
122.71,86.193,69.306,1.3576,0.42518,0.30576,123.71,87.193,70.312,0.95837,0.8097,0.76937
120.56,66.458,42.966,2.2811,0.27285,0.11581,121.21,67.458,43.979,0.96082,0.85824,0.85767
190.75,133.12,84.24,2.5591,0.47448,0.19604,189.53,132.88,85.246,0.94651,0.85222,0.81033
135.37,80.929,49.703,2.3667,0.31044,0.12248,135.78,81.93,50.721,0.9831,0.8949,0.87135
204.97,139.63,80.945,2.9756,0.46394,0.15595,205.97,140.63,81.945,0.95235,0.61002,0.63212
39.464,33.518,28.186,1.4038,0.71557,0.5104,40.464,34.528,29.195,0.89913,0.88579,0.90114
15.79,11.363,12.3,0.67341,0.41259,0.68433,16.79,12.373,13.305,0.75356,0.72418,0.74559
43.21,37.994,30.712,1.5323,0.77327,0.50534,44.21,38.994,31.713,0.63402,0.63569,0.66381
16.41,12.422,12.658,0.71404,0.43285,0.70804,17.411,13.429,13.665,0.55153,0.52287,0.56837
38.631,30.158,33.74,0.76312,0.58052,0.77201,39.631,31.184,34.749,0.95886,0.95208,0.9405
31.714,23.394,28.172,0.65305,0.51617,0.78016,32.714,24.41,29.172,0.91456,0.92945,0.91764
41.017,32.15,35.65,0.64703,0.48683,0.76946,42.017,33.205,36.65,0.86572,0.9033,0.87331
18.506,9.6681,16.074,0.36287,0.2738,0.75747,19.506,10.707,17.074,0.85064,0.88023,0.86017
67.129,58.523,60.63,0.86686,0.70665,0.81662,68.129,59.526,61.63,0.94899,0.94935,0.95927
81.213,72.272,72.602,0.94475,0.75138,0.79333,82.213,73.273,73.602,0.95192,0.956,0.95778
71.829,63.238,64.899,0.94607,0.77098,0.81483,72.829,64.242,65.899,0.99718,0.99681,0.99491
107.82,99.341,96.863,1.0515,0.84869,0.80726,108.82,100.34,97.863,0.92574,0.9109,0.93426
54.408,51.783,59.175,0.74907,0.8984,1.2171,55.408,52.783,60.175,0.9729,0.96444,0.96759
73.571,69.895,74.297,0.87712,0.90029,1.0318,74.571,70.895,75.297,0.93868,0.93178,0.94076
57.686,55.247,62.014,0.78581,0.91641,1.1756,58.686,56.247,63.014,0.9776,0.96433,0.97502
77.74,73.072,77.612,0.88639,0.88372,0.9972,78.74,74.072,78.612,0.91554,0.91524,0.92806
55.354,52.56,60.431,0.74022,0.90081,1.2348,56.354,53.56,61.431,0.96894,0.96733,0.96401
73.976,70.531,74.92,0.87748,0.90793,1.0405,74.976,71.531,75.92,0.95251,0.94553,0.95092
57.74,54.094,62.839,0.73276,0.87833,1.2124,58.74,55.094,63.839,0.97725,0.97808,0.97656
79.911,74.899,79.383,0.89024,0.87862,0.987,80.911,75.899,80.383,0.93102,0.91875,0.91331
59.18,47.733,53.121,0.75843,0.60791,0.79913,60.18,48.745,54.121,0.96234,0.96111,0.96238
73.022,61.119,64.436,0.8676,0.67239,0.77206,74.022,62.126,65.436,0.95513,0.94339,0.95287
70.607,58.803,64.139,0.8351,0.68952,0.82613,71.607,59.82,65.139,0.99278,0.99078,0.99231
93.269,79.725,82.39,0.9365,0.73077,0.78034,94.269,80.725,83.39,0.91205,0.89165,0.8949
47.905,44.157,6.7289,75.306,0.84951,0.0291,48.905,45.157,8.1311,0.93367,0.57771,0.62532
45.402,37.2,28.154,1.7995,0.67091,0.38835,46.402,38.2,29.164,0.93123,0.88682,0.89784
46.802,43.166,7.1987,60.915,0.85122,0.035142,47.802,44.166,8.5841,0.9335,0.56253,0.6102
43.381,35.919,28.387,1.6349,0.68523,0.43248,44.381,36.919,29.401,0.93598,0.90098,0.88706
129.04,137.47,58.315,6.1116,1.1445,0.21685,130.04,138.47,59.315,0.94223,0.32462,0.3774
117.55,107.11,118.06,0.83444,0.83089,1.0114,118.55,108.11,119.06,0.94242,0.80291,0.88148
127.02,134.9,57.472,6.0462,1.1365,0.2177,128.02,135.9,58.472,0.9518,0.32365,0.37444
113.45,103.4,114.99,0.81761,0.83131,1.0299,114.45,104.4,115.99,0.94294,0.81767,0.87594
72.287,61.129,42.709,2.5151,0.70826,0.35991,73.287,62.131,43.723,0.95963,0.76787,0.78084
95.035,83.761,32.332,25.563,0.79394,0.13305,96.035,84.761,33.435,0.95702,0.62243,0.69442
61.109,50.833,34.071,2.487,0.69913,0.31096,62.109,51.833,35.071,0.9323,0.83975,0.85678
88.833,77.118,30.073,18.937,0.76494,0.12981,89.833,78.118,31.181,0.96435,0.64629,0.69525
68.89,55.354,38.691,2.5099,0.65077,0.32057,69.89,56.354,39.692,0.92007,0.83829,0.88421
74.807,61.726,36.406,3.3299,0.68374,0.24529,75.807,62.726,37.408,0.93774,0.82748,0.84202
67.583,56.123,31.803,4.0028,0.69419,0.23322,68.583,57.123,32.805,0.90096,0.76439,0.86662
67.401,55.66,30.503,3.7725,0.68267,0.20691,68.401,56.66,31.506,0.88586,0.76818,0.88062
60.528,52.102,48.158,1.214,0.69818,0.58867,58.359,50.661,46.953,0.97869,0.93587,0.94423
57.92,49.697,44.579,1.2469,0.71025,0.58111,56.931,49.421,44.689,0.96343,0.91025,0.92997
80.443,72.135,68.285,1.2497,0.75135,0.63402,75.12,68.195,63.624,0.95435,0.87175,0.88836
71.819,62.257,53.123,1.3689,0.74136,0.54523,71.948,62.993,54.013,0.99325,0.97778,0.97947
27.502,20.957,19.637,1.1213,0.5387,0.61399,28.502,21.966,20.639,0.9534,0.84822,0.85939
48.34,41.775,33.917,1.6187,0.6883,0.47203,47.364,42.654,34.919,0.95407,0.89334,0.90728
37.57,31.034,23.865,1.6959,0.67227,0.43212,38.57,32.037,24.866,0.95569,0.88395,0.89792
58.383,51.206,45.875,1.2417,0.66091,0.53604,55.194,52.092,46.876,0.97498,0.91645,0.92329
28.492,21.189,18.76,1.2222,0.50704,0.49955,29.492,22.197,19.763,0.95442,0.8529,0.8626
50.003,42.354,34.56,1.6583,0.65856,0.43618,48.674,43.352,35.562,0.96617,0.88235,0.9068
38.097,31.156,22.533,1.9027,0.65949,0.35762,39.097,32.157,23.533,0.93025,0.85828,0.88862
60.527,51.943,46.84,1.2948,0.6184,0.49534,56.712,52.924,47.846,0.97032,0.93957,0.93557
197.33,212.06,15.855,13741,1.1567,0.044503,198.23,212.95,18.358,0.95141,0.32041,0.3276
164.92,157.1,119.7,92.528,0.89851,0.5411,165.84,157.98,121.05,0.98289,0.78187,0.79475
178.69,182.66,48.729,15800,1.0313,0.19391,179.69,183.66,50.817,0.97524,-0.022037,0.018861
115.26,105.11,86.617,1.4503,0.82775,0.57783,116.26,106.11,87.617,0.98301,0.61042,0.51601
197.42,212.63,10.729,39798,1.164,0.028294,198.25,213.48,12.902,0.93912,0.16312,0.1745
168.21,160.34,114.99,1052,0.89882,0.50058,169.1,161.23,116.43,0.98008,0.71158,0.73516
181.86,187.49,37.262,23582,1.0495,0.14161,182.86,188.49,39.401,0.96702,-0.084155,-0.040896
130.08,117.06,87.213,1.8067,0.80694,0.44905,131.08,118.06,88.213,0.98791,0.91261,0.90889
181.02,183.68,92.091,10530,1.0087,0.47386,182.02,184.68,93.707,0.89471,0.42021,0.53465
155.99,147.88,143.16,1.0649,0.88611,0.83226,156.99,148.88,144.16,0.95789,0.94293,0.94943
195.17,193.55,126.78,2742.4,0.97737,0.56125,196.17,194.55,128.29,0.97458,0.43749,0.48889
214.9,208.24,196.39,1.1244,0.93897,0.83508,215.9,209.24,197.39,0.99526,0.99124,0.99058
125.51,116.46,77.917,2.2359,0.86116,0.38531,126.51,117.46,78.917,0.8976,0.7811,0.83041
123.85,114.4,76.002,2.2675,0.85343,0.37661,124.85,115.4,77.002,0.87751,0.79019,0.82963
131.3,121.09,82.495,2.1551,0.85061,0.39482,132.3,122.09,83.495,0.85069,0.76842,0.82864
128.67,118.44,80.075,2.1882,0.84742,0.38732,129.67,119.44,81.075,0.87643,0.8097,0.84772
197.89,192.88,185.27,1.0839,0.95008,0.87654,198.89,193.88,186.27,0.82103,0.70798,0.76849
196.07,190.54,183.23,1.0816,0.94445,0.87329,197.07,191.54,184.23,0.80983,0.73737,0.74757
203.5,198.26,191.47,1.0722,0.94923,0.88533,204.5,199.26,192.47,0.79831,0.7135,0.73496
200.85,195.31,188.48,1.0738,0.94562,0.88061,201.85,196.31,189.48,0.83475,0.67889,0.69327
131.67,128.18,135.1,0.90357,0.94386,1.047,132.67,129.18,136.1,0.9972,0.99475,0.99298
124.5,120.19,123.89,0.98741,0.9156,0.95996,125.5,121.19,124.89,0.99607,0.99213,0.98946
94.975,90.765,99.086,0.84008,0.90682,1.0813,95.975,91.765,100.09,0.99572,0.99459,0.98931
100.61,97.897,106.6,0.84195,0.93535,1.1128,101.61,98.897,107.6,0.9978,0.99531,0.9941
121.87,115.49,115.57,1.0732,0.87959,0.86044,122.87,116.49,116.57,0.98454,0.9779,0.97939
165.46,164.34,174.84,0.88888,0.98187,1.1091,166.46,165.34,175.84,0.99515,0.99558,0.99141
137.11,133.28,138.08,0.97973,0.92929,0.98517,138.11,134.28,139.08,0.98648,0.98538,0.98694
173.58,173.49,186.17,0.86834,0.99908,1.1503,174.58,174.49,187.17,0.98982,0.99638,0.99196
193.35,190.4,188.37,1.0219,0.96927,0.94865,194.35,191.4,189.37,0.9357,0.93326,0.92614
199.62,197.3,195.03,1.0237,0.97651,0.95401,200.62,198.3,196.03,0.87872,0.88424,0.86594
190.85,186.44,183.12,1.0368,0.95374,0.92001,191.85,187.44,184.12,0.96474,0.96309,0.9476
201.32,198.2,196.19,1.0208,0.96872,0.94909,202.32,199.2,197.19,0.79716,0.8374,0.79413
201.43,198,196.25,1.0181,0.96564,0.94863,202.43,199,197.25,0.93176,0.9368,0.92646
207.87,205.08,203.09,1.0199,0.9731,0.95416,208.87,206.08,204.09,0.84872,0.87642,0.84962
199.49,194.22,191.4,1.0298,0.94722,0.91996,200.49,195.22,192.4,0.96712,0.96614,0.95187
209.41,205.83,203.98,1.0184,0.96557,0.94826,210.41,206.83,204.98,0.77522,0.8138,0.78277
164.3,161.55,171.13,0.89128,0.96173,1.0793,165.3,162.55,172.13,0.9901,0.98563,0.98316
174.43,172.31,182.17,0.89628,0.97287,1.0864,175.43,173.31,183.17,0.92212,0.91467,0.91344
172.2,169.85,180.24,0.88778,0.9698,1.0924,173.2,170.85,181.24,0.97821,0.97454,0.97378
178.34,176.68,187.14,0.89151,0.98075,1.1001,179.34,177.68,188.14,0.95709,0.95662,0.9543
160.44,155.86,161.89,0.96235,0.92521,0.98343,161.44,156.86,162.89,0.97389,0.96412,0.96207
200.99,200.83,211.68,0.90006,0.99843,1.1093,201.99,201.83,212.68,0.90166,0.88802,0.87735
178.71,175.91,185.83,0.89623,0.96672,1.079,179.71,176.91,186.83,0.9883,0.98486,0.98667
203.51,203.38,214.13,0.90205,0.99863,1.1071,204.51,204.38,215.13,0.82623,0.82153,0.82732
86.808,78.118,60.736,1.8369,0.80492,0.47308,87.808,79.118,61.736,0.91829,0.7577,0.83431
125.63,122.87,104.14,2.0633,0.93467,0.61061,126.63,123.87,105.14,0.95212,0.83603,0.86546
89.935,81.338,65.662,1.7671,0.80502,0.50371,90.935,82.338,66.662,0.91469,0.78714,0.85862
129.68,126.75,110.93,1.7926,0.9292,0.65434,130.68,127.75,111.93,0.97492,0.88169,0.90312
95.403,86.737,71.847,1.6345,0.81395,0.53672,96.403,87.737,72.847,0.93847,0.80696,0.86527
125.5,122.51,104.97,2.0008,0.92954,0.61692,126.5,123.51,105.97,0.95256,0.84031,0.87599
100.34,92.088,79.384,1.5774,0.81795,0.57343,101.34,93.088,80.384,0.92448,0.78921,0.84135
131.01,127.58,113.48,1.6852,0.91831,0.6692,132.01,128.58,114.47,0.97435,0.90282,0.92232
172,165.88,168.58,0.96477,0.93166,0.96673,173,166.88,169.58,0.91673,0.89266,0.88693
161.4,156.12,159.4,0.95387,0.93824,0.98524,162.4,157.12,160.4,0.93592,0.91655,0.91514
120.18,117.36,121.25,0.93674,0.95373,1.0182,121.18,118.36,122.25,0.99269,0.98477,0.97956
118.16,116.9,121.95,0.91903,0.97939,1.0666,119.16,117.9,122.95,0.9897,0.98462,0.97796
179.38,173.27,178.58,0.94007,0.93519,0.99786,180.38,174.27,179.58,0.93177,0.90789,0.89166
192.43,184.7,187.61,0.96881,0.9219,0.95256,193.39,185.7,188.61,0.92618,0.90177,0.89182
189.03,181.67,185.87,0.95535,0.92366,0.96683,190.03,182.67,186.87,0.78604,0.7583,0.73567
191.57,184.38,188.11,0.96073,0.92631,0.96418,192.57,185.38,189.11,0.80133,0.75427,0.7137
60.941,56.099,61.599,0.83349,0.85055,1.0268,61.941,57.099,62.599,0.9663,0.94972,0.92172
65.064,57.471,58.997,0.96705,0.7953,0.84964,66.064,58.471,59.997,0.96215,0.89511,0.83237
72.275,67.848,75.654,0.80859,0.87629,1.0862,73.275,68.848,76.654,0.96792,0.95938,0.91837
60.507,56.59,59.75,0.94647,0.8749,0.97465,61.507,57.59,60.75,0.93936,0.87827,0.76182
97.085,111.19,134.92,0.69272,1.356,2.0916,98.085,112.19,135.92,0.85478,0.7608,0.65498
103.59,112.36,132.19,0.7251,1.2032,1.7326,104.59,113.36,133.19,0.94532,0.8804,0.80324
140.26,128.76,116.54,1.2185,0.84339,0.69289,141.26,129.76,117.54,0.99014,0.97518,0.94617
148.69,140.26,132.07,1.1304,0.8912,0.79407,149.69,141.26,133.07,0.98114,0.86134,0.76326
75.317,75.498,87.636,0.77946,0.98255,1.3347,76.317,76.498,88.636,0.96011,0.96339,0.90474
129.67,121.95,125,0.9539,0.87344,0.93314,130.67,122.95,126,0.98688,0.97938,0.95294
105.22,120.12,147.33,0.66425,1.3122,1.9883,106.22,121.12,148.33,0.92404,0.91396,0.83699
162.07,160.48,169.81,0.88981,0.99375,1.1362,163.07,161.48,170.81,0.98701,0.97417,0.94902
113.45,107.57,110.06,0.96152,0.88977,0.92971,114.42,108.57,111.06,0.98995,0.98961,0.97495
103.11,97.598,99.713,0.96688,0.88781,0.92507,104.11,98.598,100.71,0.99146,0.98317,0.97116
119.83,113.73,117.69,0.93973,0.89216,0.95195,120.83,114.73,118.69,0.99616,0.99511,0.98783
103.06,95.715,96.847,0.98373,0.8478,0.86512,104.06,96.715,97.847,0.99117,0.98005,0.9687
164.79,125.39,84.497,2.5133,0.55084,0.24847,165.55,126.28,85.911,0.96499,0.88637,0.783
174.15,133.72,89.725,2.5337,0.57086,0.25877,174.89,134.61,90.943,0.96394,0.88897,0.79885
179.31,124.75,70.879,3.1395,0.48365,0.15661,180.31,125.75,71.907,0.99485,0.96485,0.94056
197.3,142.21,80.952,3.2074,0.5156,0.16793,198.11,143.21,81.982,0.98817,0.96012,0.93546
138.14,112.09,82.59,2.0588,0.68581,0.46392,139.04,113.09,84.2,0.96025,0.86465,0.71801
137.79,112.98,83.882,2.0535,0.6882,0.44388,138.31,113.66,85.418,0.96752,0.88198,0.76522
245,204.5,138.46,2.1816,0.69676,0.3194,246,205.5,139.46,0.93085,0.74362,0.79601
246.07,205.6,139.11,2.1846,0.69813,0.31958,247.07,206.6,140.11,0.90608,0.67262,0.77222
113.83,105.27,102.71,1.0792,0.84983,0.80835,114.52,106.23,103.6,0.97912,0.97067,0.92221
130.96,118.15,114.84,1.0978,0.79469,0.75562,130.51,117.83,114.79,0.97912,0.97067,0.92221
123.44,124.4,131.25,0.985,0.97349,1.0598,124.44,125.4,132.25,0.97671,0.95623,0.91232
216.94,223.68,234.69,0.90443,1.0778,1.2128,216.04,222.93,234.02,0.93874,0.9279,0.81784
126.93,102.68,74.464,2.2926,0.61212,0.30691,124.06,102.59,75.861,0.96446,0.97189,0.9413
139.4,106.3,72.131,2.8326,0.60269,0.25985,137.69,104.79,73.23,0.91218,0.93829,0.88829
167.75,152.71,122.09,1.5621,0.8255,0.5377,156.98,146.61,123.18,0.99354,0.9854,0.96797
198.42,189.43,159.21,1.4607,0.89873,0.62916,187.27,179.89,160.23,0.96375,0.97282,0.92767
96.717,74.052,50.927,2.2431,0.65183,0.31979,97.702,75.052,51.948,0.91851,0.94566,0.87986
197.36,112.5,84.173,1.7891,0.32627,0.18268,198.36,113.5,85.185,0.87456,0.86547,0.84409
77.528,58.846,33.843,3.0776,0.59566,0.19255,78.528,59.846,34.903,0.91619,0.93583,0.90926
197.53,112.83,84.156,1.8014,0.32721,0.1816,198.53,113.83,85.156,0.90974,0.89238,0.90369
124.87,144.58,170.1,0.7964,1.6006,2.6928,125.81,145.58,171.1,0.73803,0.85194,0.64955
148.98,137.88,128.29,1.115,0.88157,0.80573,149.85,138.88,129.29,0.98984,0.99128,0.98079
124.92,144.19,169.22,0.79923,1.5713,2.6075,125.87,145.19,170.22,0.71548,0.87231,0.64442
151.35,139.52,129.88,1.1147,0.8691,0.79289,152.25,140.52,130.88,0.99027,0.99124,0.98109
73.958,79.036,94.597,0.71739,1.0335,1.4707,74.972,80.043,95.597,0.9602,0.95218,0.92817
59.379,61.62,73.884,0.70147,1.0052,1.463,60.398,62.629,74.884,0.97351,0.97468,0.95043
