f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
50.978,43.613,41.42,1.1082,0.7206,0.65154,51.978,44.613,42.42,0.95658,0.96237,0.9458
56.018,47.492,42.234,1.2617,0.72037,0.57265,57.018,48.492,43.234,0.99044,0.98748,0.96517
60.937,52.219,47.405,1.2124,0.73478,0.60664,61.937,53.219,48.405,0.99585,0.99591,0.98974
46.334,31.987,20.821,4.617,0.45138,0.23705,47.334,32.987,22.522,0.92015,0.89351,0.83816
69.046,57.458,37.802,3.8253,0.65364,0.32442,69.364,58.452,40.333,0.91253,0.90945,0.86478
27.761,11.154,3.1269,12.878,0.16147,0.012703,28.761,12.154,4.1471,0.51242,0.5831,0.45427
26.615,10.736,2.7731,15.034,0.16308,0.010884,27.615,11.736,3.7963,0.34872,0.50444,0.43968
111.32,110.45,114.61,0.92617,0.98566,1.0658,112.32,111.45,115.62,0.99491,0.97805,0.96722
110.34,110.42,115.9,0.90376,1.005,1.1155,111.34,111.42,116.9,0.99532,0.99397,0.98745
103.13,102.4,107.5,0.9072,0.9858,1.0868,104.13,103.4,108.5,0.99435,0.99273,0.98629
96.293,96.457,102.27,0.88869,1.0042,1.1305,97.293,97.457,103.27,0.99242,0.99094,0.97957
64.684,67.166,72.549,0.86766,1.0837,1.2744,65.684,68.166,73.611,0.96984,0.61341,0.51962
65.64,68.663,76.016,0.81447,1.1026,1.3631,66.64,69.663,77.016,0.9639,0.8481,0.77932
58.293,59.155,58.729,1.0583,1.0383,1.0639,59.293,60.155,59.996,0.95816,0.0052301,-0.19853
57.076,60.827,67.357,0.8169,1.1359,1.3942,58.076,61.827,68.38,0.95856,0.30806,0.12312
112.06,70.819,25.881,9.6381,0.38876,0.051372,112.88,71.819,29.762,0.97789,0.74927,0.70251
110.61,76.959,29.786,18.826,0.48909,0.082714,111.22,77.957,34.574,0.95773,0.77852,0.72499
140.56,92.668,37.265,8.9911,0.4287,0.067765,141.03,93.668,41.847,0.98476,0.7356,0.71212
101.51,65.253,13.46,28.386,0.41465,0.019189,102.51,66.253,18.868,0.96332,0.6584,0.57646
84.984,70.748,69.233,1.8682,0.61627,0.57821,85.984,71.748,70.281,0.95062,0.9115,0.87311
84.106,68.208,68.024,1.0284,0.64148,0.63351,85.106,69.208,69.029,0.9855,0.99319,0.97856
79.659,66.725,66.05,1.028,0.6981,0.68041,80.659,67.725,67.05,0.97482,0.98691,0.96024
63.124,48.642,44.466,1.2464,0.58688,0.49129,64.124,49.642,45.575,0.98536,0.98311,0.96978
105.14,84.615,68.289,1.948,0.60649,0.38355,106.1,85.611,69.426,0.97482,0.88056,0.82216
69.15,44.894,22.291,16.696,0.4017,0.11176,70.134,45.891,24.523,0.9521,0.78203,0.67546
107.26,77.566,57.618,2.7041,0.44879,0.22312,107.45,78.473,58.618,0.94572,0.91817,0.86118
78.781,61.004,41.13,12.774,0.49422,0.20333,78.994,61.458,43.194,0.93691,0.68686,0.57875
46.269,26.441,13.404,6.215,0.33724,0.10005,47.269,27.443,15.151,0.96024,0.93985,0.88546
51.454,28.126,13.375,7.2707,0.31142,0.082681,52.454,29.129,15.212,0.93016,0.91437,0.85451
55.001,25.918,9.7229,7.2305,0.22217,0.031124,56.001,26.918,11.067,0.96399,0.9531,0.91503
47.04,22.978,7.5034,9.706,0.23986,0.025372,48.04,23.978,8.9717,0.86284,0.85367,0.89597
102.45,107.12,28.652,14.409,1.0965,0.078546,103.45,108.12,30.493,0.96065,0.92546,0.90854
103.2,107.7,30.429,12.833,1.0932,0.087315,104.2,108.7,32.228,0.9593,0.93272,0.91971
94.375,99.682,26.941,13.846,1.1164,0.081653,95.375,100.68,29.228,0.96033,0.92932,0.90681
97.979,102.71,29.224,12.545,1.1068,0.088824,98.979,103.71,31.101,0.93125,0.93406,0.91444
117.82,126.57,46.068,7.6199,1.158,0.15284,118.82,127.57,47.239,0.95932,0.96584,0.94192
118.3,127.37,46.947,7.4201,1.1608,0.15753,119.3,128.37,48.16,0.95407,0.96949,0.94561
92.435,105.5,34.173,9.5724,1.3041,0.13655,93.435,106.5,35.403,0.92208,0.94397,0.92803
111.45,121.21,42.108,8.3353,1.1836,0.14257,112.45,122.21,43.547,0.94087,0.95965,0.92886
143.28,118.77,93.134,1.6262,0.69971,0.44182,144.28,119.77,94.134,0.9013,0.9308,0.81405
155.97,143.09,77.634,3.9452,0.8587,0.24677,156.96,144.09,78.644,0.82279,0.9467,0.80816
124.65,107.02,87.396,1.501,0.74565,0.50574,125.65,108.02,88.396,0.95777,0.94201,0.90945
162.32,144.88,87.168,3.1586,0.81333,0.2841,163.32,145.88,88.177,0.86665,0.92982,0.9074
143.4,122.39,91.799,2.0171,0.73317,0.4542,144.4,123.39,92.811,0.91598,0.91639,0.89304
140.01,123.24,98.713,1.7047,0.78662,0.55431,141.01,124.24,99.713,0.93707,0.93338,0.91582
106.22,96.073,87.994,1.1941,0.8178,0.68527,107.22,97.073,88.994,0.97956,0.98048,0.95924
110.14,101.22,93.225,1.179,0.84446,0.71633,111.14,102.22,94.225,0.9795,0.90253,0.90186
135.53,118.27,107.62,1.2026,0.76785,0.64453,136.53,119.27,108.62,0.97033,0.97947,0.95161
163.67,140.15,122.4,1.307,0.73723,0.56808,164.66,141.15,123.4,0.98163,0.97319,0.948
123.02,111.77,105.57,1.12,0.82651,0.73834,124.02,112.77,106.57,0.98723,0.98993,0.97404
170.14,150.05,131.69,1.2945,0.7805,0.60606,171.14,151.05,132.69,0.98435,0.97147,0.93878
41.81,50.824,22.16,6.2675,1.6327,0.29418,42.81,51.824,23.233,0.80572,0.78284,0.82239
57.831,72.724,28.612,9.6006,2.0999,0.25591,58.831,73.724,29.831,0.88597,0.83618,0.89131
71.399,61.099,30.183,4.4565,0.73498,0.18298,72.399,62.099,31.204,0.31247,0.84129,0.55641
81.55,84.82,42.665,3.9688,1.0826,0.27429,82.55,85.82,43.665,0.89733,0.89019,0.88969
86.676,80.78,73.574,1.1995,0.86919,0.72607,87.676,81.78,74.574,0.99596,0.9925,0.9885
115.54,108.97,99.473,1.1995,0.88932,0.74153,116.54,109.97,100.47,0.99702,0.99527,0.99405
74.362,70.446,66.057,1.1237,0.90149,0.80485,75.362,71.446,67.057,0.99511,0.98912,0.98376
88.413,83.713,77.875,1.1556,0.89647,0.77584,89.413,84.713,78.875,0.99728,0.99437,0.99032
160.62,130.28,118.63,1.2059,0.65842,0.54607,161.62,131.28,119.63,0.80372,0.95665,0.82474
171.74,145.08,122.95,1.3906,0.71389,0.51451,172.74,146.08,123.95,0.76266,0.92015,0.72127
156.96,125.59,115.08,1.191,0.64025,0.53763,157.96,126.59,116.08,0.9492,0.97891,0.91094
162.88,128.11,114.13,1.26,0.61884,0.49169,163.88,129.11,115.13,0.88838,0.96347,0.86619
163.97,106.94,66.404,2.6686,0.42602,0.16382,164.97,107.94,67.68,0.94725,0.96392,0.98011
156.96,104.35,57.634,4.0434,0.44923,0.13362,157.96,105.35,58.909,0.88793,0.9034,0.98286
163.51,115.21,78.708,2.1961,0.49565,0.23251,164.51,116.21,79.816,0.95861,0.99327,0.94059
175.59,112.65,76.01,2.2113,0.41121,0.18681,176.59,113.65,77.155,0.97975,0.98865,0.9723
125.42,133.68,52.112,6.6918,1.1393,0.17362,126.42,134.68,53.243,0.93336,0.93691,0.91842
125.64,134.32,55.503,5.9076,1.147,0.19532,126.64,135.32,56.558,0.94239,0.94599,0.93279
115.02,126.35,55.314,5.239,1.2105,0.23147,116.02,127.35,56.369,0.86319,0.93562,0.81754
129.75,131.07,58.811,4.9748,1.0268,0.20706,130.75,132.07,59.912,0.94275,0.97078,0.93655
94.562,99.716,37.406,7.3121,1.1357,0.15772,95.562,100.72,38.503,0.90068,0.91643,0.90826
108.32,114.78,40.711,8.2865,1.1315,0.14094,109.32,115.78,41.921,0.90842,0.93285,0.91782
118.27,107.69,46.007,5.4984,0.83164,0.15136,119.27,108.69,47.088,0.85141,0.93453,0.88271
115.49,120.25,49.132,6.0184,1.0901,0.18138,116.49,121.25,50.181,0.93568,0.94649,0.89564
140.59,145.41,60.102,5.8889,1.0757,0.18329,141.59,146.41,61.133,0.87463,0.94777,0.86601
136.84,145.26,59.215,6.1165,1.1338,0.18781,137.84,146.26,60.243,0.88315,0.9379,0.88678
149.97,144.74,63.744,5.1771,0.93254,0.18172,150.97,145.74,64.761,0.79736,0.88878,0.7349
146.41,144.96,66.935,4.6972,0.98322,0.20968,147.41,145.96,67.959,0.89345,0.91276,0.81343
94.979,111.29,37.49,9.0932,1.3782,0.15595,95.979,112.29,38.602,0.93179,0.93205,0.94443
97.792,111.41,39.286,8.1471,1.3077,0.16188,98.792,112.41,40.366,0.92564,0.93724,0.91546
93.236,106.63,36.304,8.7627,1.3099,0.15177,94.236,107.63,37.401,0.91274,0.94467,0.92162
99.145,105.86,38.142,7.7314,1.1423,0.14823,100.14,106.86,39.385,0.92427,0.96337,0.91378
65.931,96.809,45.031,4.6376,2.1687,0.48004,66.931,97.809,46.144,0.92365,0.86629,0.94306
96.735,127.53,58.605,5.2272,1.911,0.39114,97.735,128.53,60.054,0.78101,0.86386,0.86961
54.645,76.951,41.379,3.4799,2.0063,0.57807,55.645,77.951,42.417,0.90249,0.91207,0.95433
72.381,110.87,53.101,4.35,2.3419,0.53785,73.381,111.87,54.106,0.89317,0.90662,0.94071
70.651,86.75,23.764,14.543,1.5372,0.1114,71.651,87.75,24.959,0.92252,0.8959,0.90492
71.024,86.988,26.303,11.719,1.5464,0.1359,72.024,87.988,27.48,0.9265,0.91064,0.91892
55.702,74.741,17.456,18.539,1.8037,0.098436,56.702,75.741,18.805,0.87078,0.86866,0.90024
54.944,73.843,17.717,17.607,1.8166,0.10476,55.944,74.843,19.179,0.90467,0.87137,0.86103
142.45,114.03,99.975,1.3058,0.63829,0.49097,143.45,115.03,101,0.96516,0.98831,0.94907
129.55,106.75,96.083,1.2289,0.68213,0.55865,130.55,107.75,97.108,0.975,0.98909,0.95314
138.12,114.72,103.35,1.2325,0.68985,0.5598,139.12,115.72,104.35,0.98742,0.996,0.9856
143.27,120.75,110.47,1.1948,0.71029,0.59458,144.27,121.75,111.47,0.99382,0.99584,0.99136
121.19,90.032,77.492,3.0242,0.55312,0.37481,122.19,91.032,79.795,0.9651,0.96711,0.93113
170.05,137.78,127.46,1.1768,0.65393,0.55863,171.05,138.78,128.46,0.96859,0.97649,0.93768
130.49,96.411,82.929,1.5212,0.51773,0.37524,131.49,97.411,83.929,0.98042,0.97726,0.94141
179.04,144.94,133.15,1.1849,0.65542,0.55321,180.04,145.94,134.15,0.97365,0.97694,0.93976
36.462,34.211,8.8951,18.744,0.95214,0.072009,37.462,35.211,10.844,0.88704,0.83982,0.82889
44.359,53.321,13.12,26.105,1.4547,0.090213,45.359,54.321,15.101,0.95202,0.82284,0.86079
35.567,42.953,5.5594,78.473,1.6339,0.024656,36.567,43.953,8.2315,0.82214,0.70513,0.70064
32.528,55.339,4.6779,159.01,2.9169,0.020483,33.528,56.339,7.5454,0.89446,0.63338,0.74933
150.93,114.46,84.987,3.354,0.57457,0.33055,151.93,115.46,87.194,0.7752,0.75387,0.65452
150.86,110.77,92.871,1.4606,0.53644,0.37737,151.86,111.77,93.871,0.79373,0.97958,0.77899
158.52,147.33,128.23,1.3204,0.86402,0.65449,159.52,148.33,129.23,0.63476,0.99073,0.66573
162.21,135.58,118.41,1.3115,0.7092,0.54128,163.21,136.58,119.41,0.52952,0.99164,0.54287
107.97,86.345,80.609,1.246,0.65359,0.5857,108.97,87.345,81.846,0.89156,0.94415,0.91717
129.46,102.63,94.586,1.2071,0.64228,0.56787,130.46,103.63,95.695,0.92806,0.96282,0.92587
92.872,77.003,76.534,1.0123,0.68755,0.67921,93.872,78.003,77.534,0.97123,0.99432,0.9736
116.83,96.164,94.011,1.0447,0.67798,0.64919,117.83,97.164,95.011,0.97172,0.99147,0.96922
153.96,151.86,146.62,1.0687,0.97579,0.91715,154.96,152.86,147.62,0.98077,0.97147,0.94425
138.7,137.6,135.35,1.0346,0.98535,0.95388,139.7,138.6,136.35,0.91381,0.97444,0.88077
140.6,139.86,137.39,1.0364,0.98952,0.95481,141.6,140.86,138.39,0.99116,0.97677,0.96632
133.75,134.23,132.42,1.0277,1.0074,0.98033,134.75,135.23,133.42,0.9835,0.97239,0.95265
36.705,38.091,5.5565,374.02,1.3045,0.025189,37.705,39.091,9.2644,0.95262,0.73041,0.76494
96.991,118.28,32.351,34.035,1.5988,0.10503,97.991,119.28,35.49,0.95704,0.89795,0.92503
30.835,24.921,7.4679,162.53,1.3304,0.035367,31.835,25.921,10.14,0.94248,0.76704,0.77323
46.352,68.354,10.979,117.04,2.5615,0.04692,47.352,69.354,15.135,0.96616,0.80343,0.8435
87.798,98.678,20.452,73.303,1.2811,0.062509,88.798,99.678,25.347,0.96085,0.75731,0.80447
86.948,95.769,22.984,76.61,1.2255,0.076605,87.948,96.769,28.085,0.96146,0.77883,0.81727
100.86,79.506,55.097,2.1087,0.62751,0.29836,101.86,80.506,70.877,0.97712,0.93244,0.97751
126.4,93.123,74.234,1.5764,0.54275,0.34457,127.4,94.123,86.842,0.98401,0.97268,0.99152
74.036,87.279,21.665,90.361,1.5097,0.095295,75.036,88.279,26.757,0.95886,0.75117,0.80682
80.923,89.829,27.524,179.57,1.4074,0.12069,81.923,90.829,32.752,0.96392,0.76736,0.81739
115.6,84.868,72.6,1.3937,0.54208,0.39197,116.6,85.868,85.901,0.99066,0.99021,0.99538
146.33,101.29,94.603,1.1464,0.47899,0.4177,147.33,102.29,96.769,0.98807,0.99825,0.99159
92.648,90.248,88.113,1.0457,0.95494,0.91463,93.648,91.248,89.113,0.99744,0.99651,0.99281
97.919,95.169,93.486,1.034,0.94734,0.91744,98.919,96.169,94.487,0.99765,0.99675,0.99253
92.715,90.035,87.701,1.0504,0.94902,0.9042,93.715,91.035,88.701,0.99792,0.9967,0.99403
116.84,112.97,110.62,1.041,0.9366,0.90043,117.84,113.97,111.62,0.99861,0.99848,0.99666
82.589,83.884,78.503,1.1748,1.0362,0.89854,83.589,84.884,79.537,0.99169,0.98993,0.97882
81.375,82.414,77.725,1.1608,1.031,0.89966,82.375,83.414,78.725,0.986,0.98546,0.95954
61.248,62.704,57.692,1.2052,1.0436,0.88166,62.248,63.704,58.692,0.98822,0.98222,0.95899
68.261,70.705,66.853,1.1286,1.0695,0.9523,69.261,71.705,67.853,0.98824,0.98814,0.96595
144.48,133.54,120.46,1.2225,0.85981,0.70649,145.47,134.54,121.46,0.99175,0.97843,0.96587
130.08,121.07,110.52,1.192,0.87493,0.74037,131.08,122.07,111.53,0.99155,0.97468,0.95592
80.616,78.939,76.095,1.0752,0.96071,0.89404,81.616,79.939,77.095,0.99494,0.98952,0.98261
77.35,76.502,74.88,1.0428,0.97949,0.93978,78.35,77.502,75.88,0.99554,0.99021,0.98611
109.87,110.95,112.62,0.97788,1.0144,1.0419,110.87,111.95,113.62,0.99439,0.99456,0.9843
76.252,78.684,80.048,0.97974,1.0646,1.0935,77.252,79.684,81.048,0.99126,0.99018,0.98517
96.289,98.157,99.977,0.96588,1.0375,1.0752,97.289,99.157,100.98,0.9944,0.99344,0.98405
56.786,58.774,57.137,1.1107,1.0772,0.99493,57.786,59.774,58.137,0.9814,0.9815,0.98595
106.21,81.554,63.757,1.652,0.58963,0.36118,107.21,82.554,65.04,0.981,0.98112,0.94946
88.898,72.524,61.798,1.394,0.70373,0.55341,89.865,73.524,63.045,0.97451,0.97779,0.9332
106.78,83.178,65.693,1.6025,0.60939,0.38496,107.78,84.178,67.021,0.97411,0.97962,0.93166
66.024,62.136,60.818,1.0381,0.89115,0.86348,67.024,63.136,61.871,0.97995,0.97916,0.93452
142.5,133.88,124.79,1.144,0.88451,0.77858,143.4,134.85,125.79,0.97896,0.96484,0.92977
154.51,142.32,120.57,1.4896,0.85397,0.6428,155.21,143.31,121.57,0.96338,0.95256,0.90177
110,105.46,102.31,1.0618,0.91984,0.86672,111,106.46,103.31,0.99686,0.99482,0.99294
115.52,109.39,105.14,1.0826,0.89682,0.82839,116.52,110.39,106.14,0.99712,0.99496,0.99259
133.06,117.03,91.712,1.8616,0.75082,0.45461,134.06,118.03,92.985,0.96263,0.95897,0.9361
122.08,112.25,81.695,2.1878,0.86809,0.44028,123.08,113.25,83.374,0.94273,0.96885,0.93601
219.01,217.32,211.75,1.0535,0.98459,0.93477,220.01,218.32,212.75,0.97085,0.98078,0.92797
215.3,212.89,205.53,1.0731,0.97773,0.91137,216.3,213.89,206.53,0.97665,0.97617,0.92568
93.666,115.35,51.437,10.757,1.6607,0.28186,94.666,116.35,53.755,0.94176,0.86452,0.90912
69.844,109.59,26.65,18.026,2.4804,0.14614,70.845,110.59,29.891,0.93279,0.80699,0.86317
115.5,122.97,89.269,5.8499,1.3291,0.52872,116.5,123.97,90.835,0.94689,0.86666,0.89665
75.835,113.67,29.079,15.287,2.2419,0.14739,76.835,114.67,31.896,0.90672,0.78369,0.83354
167.02,128.49,113.15,1.2895,0.59234,0.46077,168.02,129.49,114.15,0.9277,0.88429,0.80215
176.66,131.05,113.49,1.3329,0.55092,0.41434,177.66,132.05,114.49,0.9143,0.91648,0.82638
166.34,129.48,115.07,1.2657,0.6056,0.47949,167.34,130.48,116.07,0.91951,0.89598,0.82251
172.99,131.95,116.32,1.2859,0.58143,0.45299,173.99,132.95,117.32,0.93195,0.90041,0.80177
110.98,83.308,52.981,2.7854,0.55633,0.22034,111.98,84.308,54.713,0.97752,0.978,0.93712
94.517,65.732,39.469,4.5177,0.45524,0.15002,95.517,66.732,42.781,0.98146,0.98233,0.9447
136.01,112.38,85.664,1.7341,0.68587,0.40175,137.01,113.38,86.71,0.97054,0.98181,0.9201
149.94,98.574,69.428,2.0293,0.43183,0.21356,150.94,99.574,70.477,0.97552,0.98565,0.95492
158.24,103.95,73.455,2.0232,0.43082,0.21439,159.23,104.95,74.49,0.9839,0.9898,0.96104
145.01,93.202,63.438,2.163,0.41275,0.19102,146.01,94.202,64.466,0.98722,0.98949,0.96498
150.7,96.2,64.959,2.197,0.40729,0.1857,151.69,97.2,65.98,0.9889,0.98967,0.96797
171.37,114.86,80.33,2.067,0.44751,0.21857,172.37,115.86,81.4,0.98213,0.98806,0.96529
164.55,108.94,76.803,2.027,0.43716,0.21706,165.55,109.94,78.053,0.98709,0.99002,0.97177
155.83,98.026,65.31,2.2569,0.39561,0.17557,156.83,99.026,66.447,0.98691,0.99016,0.96519
145.6,89.707,59.568,2.2896,0.37864,0.16677,146.6,90.707,61.254,0.98783,0.99367,0.97172
142.68,107.49,64.567,12.492,0.60444,0.1974,143.68,108.49,67.993,0.97808,0.94999,0.95823
155.44,119.94,75.254,5.2512,0.63223,0.22701,156.43,120.94,77.677,0.97889,0.95329,0.96722
184,132.61,98.836,1.8019,0.51927,0.28843,184.99,133.61,99.906,0.99329,0.99357,0.98449
191.66,140.86,107.63,1.7137,0.54011,0.3153,192.66,141.86,108.64,0.9938,0.99507,0.98914
124.82,107.82,44.799,41.457,0.77923,0.14759,125.82,108.82,48.436,0.90266,0.88883,0.89387
117.52,101.88,45.52,60.575,0.79904,0.15971,118.52,102.88,49.999,0.94893,0.88023,0.89336
123.59,85.323,53.495,2.6109,0.47385,0.18647,124.59,86.323,57.841,0.98573,0.99026,0.97068
108.99,73.645,33.755,5.2054,0.46332,0.095846,109.99,74.645,37.359,0.92294,0.91239,0.94133
158.25,118.53,73.179,3.386,0.56254,0.21117,159.25,119.53,75.042,0.93968,0.96542,0.96179
142.65,98.276,50.121,4.1449,0.47761,0.12303,143.65,99.276,51.714,0.90613,0.95191,0.93984
160.8,107.26,64.658,2.7777,0.44558,0.16134,161.8,108.26,66.067,0.94952,0.97175,0.96517
163.32,129.8,82.967,169.19,0.6336,0.26966,164.32,130.8,85.301,0.97596,0.87203,0.88971
161.83,129.48,97.045,1.9552,0.63609,0.3566,162.83,130.48,98.621,0.98533,0.98506,0.97797
157.79,106.04,68.71,2.3995,0.45236,0.18947,158.79,107.04,69.808,0.96302,0.97492,0.97003
114.99,80.644,44.21,3.4838,0.49717,0.14572,115.98,81.644,45.886,0.95331,0.95973,0.94984
94.848,154.72,159.45,0.94852,3.2968,3.3936,95.848,155.72,160.45,0.725,0.98456,0.72886
119.27,170.64,178.83,0.91042,2.056,2.2605,120.27,171.64,179.83,0.39768,0.86911,0.37217
102.82,146.57,156.13,0.88128,2.0325,2.3062,103.82,147.57,157.13,0.76456,0.99864,0.75329
112.62,144.32,151.98,0.90185,1.6478,1.8289,113.62,145.32,152.98,0.70373,0.98875,0.62203
96.493,89.697,86.713,1.1037,0.86877,0.82299,97.493,90.697,87.711,0.91145,0.94146,0.83584
108.95,104.7,104.2,1.0483,0.91874,0.91172,109.95,105.7,105.18,0.93907,0.96072,0.88301
104.49,103.35,107.22,0.93069,0.9772,1.0506,105.49,104.35,108.17,0.96722,0.95991,0.94883
97.695,86.305,77.08,1.3118,0.76987,0.60955,98.695,87.305,78.08,0.98208,0.96118,0.92217
171.02,156.15,136.6,1.307,0.83391,0.6386,172.02,157.15,137.6,0.99079,0.98935,0.97539
176.79,161.76,140.62,1.3235,0.83797,0.6331,177.79,162.76,141.62,0.96525,0.98205,0.95744
176.85,158.78,136.54,1.3524,0.80599,0.59601,177.85,159.78,137.54,0.97808,0.98403,0.96247
178.49,160.8,139.38,1.3311,0.8116,0.60975,179.49,161.8,140.38,0.97866,0.98637,0.96688
85.012,95.356,28.889,22.431,1.3507,0.11215,86.008,96.355,30.776,0.95304,0.88077,0.92213
132.95,119.88,59.609,12.668,0.9508,0.18694,133.92,120.88,61.336,0.91545,0.93692,0.93193
118.86,124.67,50.214,6.508,1.1253,0.17719,119.79,125.64,51.311,0.90199,0.93943,0.93121
170.2,132.07,100.91,1.7887,0.60375,0.35922,170.96,133.06,102.1,0.93107,0.96034,0.9241
113.77,107.74,51.932,4.4485,0.87478,0.26017,114.74,108.74,53.181,0.85316,0.80314,0.742
162,157.47,67.892,5.8157,0.97621,0.17594,162.98,158.47,69.202,0.81979,0.83066,0.69063
95.531,109.42,33.198,11.845,1.2428,0.17705,96.531,110.42,37.721,0.93478,0.76581,0.8632
127.88,129.66,44.209,9.6257,1.0396,0.11808,128.88,130.66,48.966,0.92898,0.87507,0.96456
127.27,103.24,63.19,2.8392,0.65488,0.24619,128.12,104.19,64.23,0.94181,0.84313,0.85305
116.61,75.388,64.033,1.3853,0.42288,0.31679,117.61,76.388,65.036,0.88917,0.85242,0.76414
119.8,99.196,57.101,3.0626,0.68228,0.23049,120.58,100.19,58.168,0.93436,0.80585,0.81849
112.18,98.685,95.361,1.0779,0.76826,0.71719,113.18,99.685,96.361,0.96711,0.98854,0.9509
167.32,164.44,114.41,3.093,1,0.46448,167.43,165.35,115.41,0.96249,0.96654,0.95406
141.17,140.87,70.204,4.4899,1.0492,0.24784,142.13,141.86,71.303,0.93992,0.90425,0.87722
158.01,157.69,75.519,4.5485,1.0255,0.22765,159.01,158.69,76.537,0.92892,0.95002,0.94056
161.67,158.87,75.289,4.4787,0.96817,0.21696,162.67,159.87,76.289,0.86386,0.94261,0.88606
60.758,49.626,37.669,1.8108,0.66284,0.3718,61.61,50.626,38.809,0.99133,0.97995,0.96993
207.91,175.9,152.81,1.3738,0.71558,0.53201,208.77,176.9,154.16,0.97888,0.98806,0.96284
56.261,45.097,32.756,1.8807,0.6514,0.35015,56.603,46.097,34.014,0.98332,0.96951,0.94365
172.37,134.75,112.29,1.4925,0.61362,0.41684,172.55,135.75,114.4,0.98019,0.98715,0.97576
98.006,115.24,66.266,5.8251,1.5057,0.46084,98.786,115.86,68.102,0.96188,0.88687,0.92251
77.839,98.048,31.359,13.352,1.7416,0.16123,78.84,99.044,35.276,0.91392,0.8613,0.89496
114.84,120.5,68.229,3.432,1.1361,0.35809,115.79,121.24,70.493,0.98135,0.91919,0.93454
99.551,104.94,51.429,4.9562,1.1086,0.27869,100.55,105.92,56.464,0.91436,0.84927,0.86053
119.36,133.74,25.211,1.81E+06,1.4377,0.040264,120.36,134.74,27.361,0.95287,0.81791,0.82269
92.742,110.56,14.641,1992.4,1.5539,0.023988,93.742,111.56,17.448,0.94334,0.8379,0.86458
48.536,74.431,0.88213,9230.7,2.3565,0.00036744,49.536,75.431,3.1982,0.80076,0.60005,0.66027
127.51,117.67,118.82,0.98081,0.85262,0.86777,128.51,118.67,119.82,0.98144,0.98834,0.98116
101.57,114.32,91.279,5.2464,1.717,0.75705,102.56,115.3,92.193,0.95365,0.88237,0.92485
141.38,136.53,134.43,1.0319,0.93271,0.904,142.38,137.53,135.43,0.99714,0.99863,0.99596
88.24,108.91,76.559,6.7303,2.1317,0.66621,89.24,109.9,77.531,0.94533,0.88349,0.94803
89.533,126.96,39.283,14.785,2.1386,0.18668,90.538,127.96,40.699,0.9547,0.86189,0.91407
92.539,127.87,46.058,9.2877,2.0407,0.27114,93.539,128.87,47.709,0.93698,0.8186,0.90026
78.151,117.01,33.955,13.361,2.3921,0.18665,79.246,118.01,36.799,0.92881,0.82203,0.89367
81.362,118.56,37.164,10.721,2.153,0.20878,82.362,119.56,38.226,0.84058,0.71638,0.81467
45.698,37.116,24.797,11.076,0.88298,0.30765,46.698,38.116,26.307,0.76148,0.69505,0.90999
38.381,57.267,11.464,73.321,2.5443,0.10316,39.382,58.267,14.737,0.7841,0.65727,0.86192
45.633,34.301,33.304,0.9715,0.48524,0.47956,46.633,35.301,34.307,0.94061,0.97544,0.95659
43.128,37.348,22.279,6.8404,0.973,0.27625,44.13,38.348,24.753,0.54335,0.5204,0.93815
104.68,130.77,27.909,28.335,1.5986,0.069285,105.68,131.77,31.276,0.96142,0.85298,0.88069
101.41,126.75,26.613,29.873,1.6061,0.066684,102.41,127.75,30.163,0.96384,0.8533,0.88581
81.972,108.4,17.472,45.806,1.7655,0.045638,82.972,109.4,21.555,0.96872,0.83757,0.86363
76.218,100.63,18.766,30.764,1.7602,0.060164,77.218,101.63,22.884,0.94559,0.83887,0.89456
40.693,62.916,2.4429,29929,2.7846,0.0034343,41.693,63.916,5.4695,0.95052,0.5722,0.60532
43.979,65.824,3.1498,3555.8,2.5207,0.005028,44.979,66.824,6.5987,0.96901,0.61659,0.6449
31.454,53.315,1.0541,5129.2,2.8986,0.0012353,32.454,54.315,3.7448,0.93663,0.55826,0.60492
41.968,64.748,2.9398,930.13,2.4888,0.0049633,42.97,65.748,6.7092,0.96619,0.70944,0.73857
62.042,89.208,17.389,28.737,2.0889,0.079522,63.042,90.208,20.535,0.93139,0.81132,0.86304
67.298,90.746,16.897,32.635,1.8255,0.063659,68.298,91.746,20.148,0.91023,0.77111,0.84717
59.582,74.384,15.843,25.531,1.5693,0.070525,60.582,75.384,20.262,0.85247,0.69367,0.83683
54.217,63.113,11.771,31.333,1.3697,0.04733,55.217,64.079,16.578,0.9096,0.63314,0.72446
124.58,121.21,118.91,1.0369,0.94891,0.91607,125.58,122.21,119.91,0.9927,0.98985,0.98047
134.23,130.1,127.05,1.0474,0.94059,0.89848,135.23,131.1,128.05,0.9917,0.99106,0.98455
137.04,132,128.09,1.0607,0.92909,0.87657,138.04,133,129.09,0.98337,0.97758,0.94331
125.26,122.03,119.86,1.0357,0.94974,0.91731,126.26,123.03,120.86,0.99579,0.99443,0.991
154.93,141.33,129.91,1.211,0.85702,0.74586,155.88,142.33,130.91,0.89942,0.86755,0.7285
151.88,141.97,133.14,1.1513,0.88466,0.78806,152.86,142.97,134.14,0.9229,0.89109,0.77823
146.5,142.27,136.74,1.0825,0.94314,0.87126,147.5,143.27,137.74,0.95194,0.9509,0.91711
143.23,138.62,133.16,1.0838,0.93671,0.86441,144.23,139.62,134.16,0.97127,0.97359,0.93139
